#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       5.878081533979e-01       1.162979586055e+04      -3.647535251002e-02      -1.855089090236e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.138313769005e+04      -3.279625739822e-04       4.517854239238e-02       4.517853994329e-02      -7.614510989099e-09       3.710177679108e+00      -1.521106230842e-06      -3.550220979029e-02      -1.855088839554e+00       0.000000000000e+00      -1.145870028038e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.992220448423e-02       1.599819516774e-05       2.116494112260e-05      -1.145870028038e+04       0.000000000000e+00      -8.848308553427e+00      -5.643177180869e+00      -1.912583963191e+00 
       5.883835764385e-01       1.163479586055e+04      -3.640361777739e-02      -1.855608467325e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.139241279395e+04      -3.276723885096e-04       4.516976031860e-02       4.516975786817e-02      -7.607427313044e-09       3.711216434008e+00      -1.524344355651e-06      -3.543210541213e-02      -1.855608217004e+00       0.000000000000e+00      -1.146797702336e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.992030728687e-02       1.599795710120e-05       2.116470796346e-05      -1.146797702336e+04       0.000000000000e+00      -8.850786755027e+00      -5.645704211874e+00      -1.913151812091e+00 
       5.889595404685e-01       1.163979586055e+04      -3.633174829115e-02      -1.856127030240e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.140169049414e+04      -3.273824184274e-04       4.516096113041e-02       4.516095867865e-02      -7.600355765637e-09       3.712253560561e+00      -1.527587459211e-06      -3.536186397722e-02      -1.856126780280e+00       0.000000000000e+00      -1.147725636119e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.991843679152e-02       1.599773460523e-05       2.116449425390e-05      -1.147725636119e+04       0.000000000000e+00      -8.853270958743e+00      -5.648231732141e+00      -1.913721157674e+00 
       5.895360464957e-01       1.164479586055e+04      -3.625974393003e-02      -1.856644808356e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.141097078662e+04      -3.270926634088e-04       4.515214481119e-02       4.515214235809e-02      -7.593296403807e-09       3.713289117511e+00      -1.530835640594e-06      -3.529148535272e-02      -1.856644558755e+00       0.000000000000e+00      -1.148653828986e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.991648544388e-02       1.599758459650e-05       2.116437993062e-05      -1.148653828986e+04       0.000000000000e+00      -8.855761728201e+00      -5.650759742945e+00      -1.914291866352e+00 
       5.901130955281e-01       1.164979586055e+04      -3.618760453442e-02      -1.857161831476e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.142025366755e+04      -3.268031231336e-04       4.514331133950e-02       4.514330888506e-02      -7.586249290106e-09       3.714323164466e+00      -1.534088998202e-06      -3.522096936731e-02      -1.857161582233e+00       0.000000000000e+00      -1.149582280552e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.991434485568e-02       1.599756444055e-05       2.116444556217e-05      -1.149582280552e+04       0.000000000000e+00      -8.858259788646e+00      -5.653288261143e+00      -1.914863786418e+00 
       5.906906885738e-01       1.165479586055e+04      -3.611532990603e-02      -1.857678129842e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.142953913321e+04      -3.265137972877e-04       4.513446068903e-02       4.513445823325e-02      -7.579214493317e-09       3.715355761908e+00      -1.537347629767e-06      -3.515031581088e-02      -1.857677880954e+00       0.000000000000e+00      -1.150510990447e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.991190582951e-02       1.599773194346e-05       2.116477233748e-05      -1.150510990447e+04       0.000000000000e+00      -8.860765917117e+00      -5.655817320611e+00      -1.915436779034e+00 
       5.912688266407e-01       1.165979586055e+04      -3.604291980754e-02      -1.858193734130e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.143882718006e+04      -3.262246855634e-04       4.512559282859e-02       4.512559037147e-02      -7.572192087836e-09       3.716386971191e+00      -1.540611632341e-06      -3.507952443416e-02      -1.858193485596e+00       0.000000000000e+00      -1.151439958317e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.990905840176e-02       1.599814533719e-05       2.116544204579e-05      -1.151439958317e+04       0.000000000000e+00      -8.863280832993e+00      -5.658346970789e+00      -1.916010746503e+00 
       5.918475107426e-01       1.166479586055e+04      -3.597037397149e-02      -1.858708668515e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.144811780470e+04      -3.259357876589e-04       4.511670772367e-02       4.511670526521e-02      -7.565182133928e-09       3.717416840662e+00      -1.543881082788e-06      -3.500859496123e-02      -1.858708420331e+00       0.000000000000e+00      -1.152369183822e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.990571525946e-02       1.599885090136e-05       2.116651969191e-05      -1.152369183822e+04       0.000000000000e+00      -8.865805099700e+00      -5.660877272623e+00      -1.916585653665e+00 
       5.924267419667e-01       1.166979586055e+04      -3.589769220050e-02      -1.859222871453e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.145741100369e+04      -3.256471032707e-04       4.510780535409e-02       4.510780289429e-02      -7.558184469284e-09       3.718445247232e+00      -1.547155814322e-06      -3.493752723084e-02      -1.859222623616e+00       0.000000000000e+00      -1.153298666616e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.990207844437e-02       1.599974184425e-05       2.116785528943e-05      -1.153298666616e+04       0.000000000000e+00      -8.868338804776e+00      -5.663408289862e+00      -1.917161588869e+00 
       5.930065214493e-01       1.167479586055e+04      -3.582487431586e-02      -1.859736223205e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.146670677305e+04      -3.253586320774e-04       4.509888570571e-02       4.509888324457e-02      -7.551198774453e-09       3.719471951425e+00      -1.550435490513e-06      -3.486632113032e-02      -1.859735975713e+00       0.000000000000e+00      -1.154228406304e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.989854759728e-02       1.600060676320e-05       2.116915191653e-05      -1.154228406304e+04       0.000000000000e+00      -8.870881018846e+00      -5.665940070790e+00      -1.917738862775e+00 
       5.935868503279e-01       1.167979586055e+04      -3.575192007712e-02      -1.860248602763e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.147600510824e+04      -3.250703737355e-04       4.508994875674e-02       4.508994629426e-02      -7.544224711163e-09       3.720496711222e+00      -1.553719764067e-06      -3.479497648540e-02      -1.860248355611e+00       0.000000000000e+00      -1.155158402430e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.989552875554e-02       1.600123077133e-05       2.117010774830e-05      -1.155158402430e+04       0.000000000000e+00      -8.873429841135e+00      -5.668472625316e+00      -1.918317973356e+00 
       5.941677297398e-01       1.168479586055e+04      -3.567882918028e-02      -1.860759888942e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.148530600408e+04      -3.247823278798e-04       4.508099447736e-02       4.508099201353e-02      -7.537261917777e-09       3.721519284252e+00      -1.557008279861e-06      -3.472349305784e-02      -1.860759642126e+00       0.000000000000e+00      -1.156088654477e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.989343085174e-02       1.600139737734e-05       2.117041869904e-05      -1.156088654477e+04       0.000000000000e+00      -8.875982713658e+00      -5.671005907798e+00      -1.918899506174e+00 
       5.947491608224e-01       1.168979586055e+04      -3.560560125746e-02      -1.861269960385e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.149460945481e+04      -3.244944941230e-04       4.507202282974e-02       4.507202036455e-02      -7.530310006200e-09       3.722539427801e+00      -1.560300674906e-06      -3.465187054509e-02      -1.861269713900e+00       0.000000000000e+00      -1.157019161869e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.989266613641e-02       1.600088833246e-05       2.116977821265e-05      -1.157019161869e+04       0.000000000000e+00      -8.878536817372e+00      -5.673539809908e+00      -1.919484017276e+00 
       5.953311447132e-01       1.169479586055e+04      -3.553223587659e-02      -1.861778695562e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.150391545405e+04      -3.242068720562e-04       4.506303376794e-02       4.506303130141e-02      -7.523368563447e-09       3.723556898810e+00      -1.563596578332e-06      -3.458010858003e-02      -1.861778449405e+00       0.000000000000e+00      -1.157949923968e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.989365085849e-02       1.599948338540e-05       2.116787692699e-05      -1.157949923968e+04       0.000000000000e+00      -8.881089478531e+00      -5.676074164398e+00      -1.920071922514e+00 
