#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       7.154632508624e-04       2.326677576489e+02      -1.403131387770e-02      -1.943750425712e-07       3.289165379230e-05       8.222913448074e-05       2.716702435593e-08       1.644582689615e-05      -1.052355724137e-02      -1.919592529793e-07       6.007986790107e-01       6.469350463678e-01      -6.404409284614e-06       1.646043686209e-04      -1.251885759045e-04      -1.401300280105e-02      -4.455968129094e-07       2.015809542711e-03      -1.053594231880e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.053594231880e-02       0.000000000000e+00      -1.176356494371e-02      -1.375430563523e-07       7.346231080469e-04 
       7.161220030848e-04       2.328327146287e+02      -1.404937777592e-02      -1.947162086891e-07       3.305075486013e-05       8.262688715034e-05       2.744447904840e-08       1.652537743007e-05      -1.053710556499e-02      -1.922827538427e-07       6.007944219038e-01       6.469142820494e-01      -6.405661923372e-06       1.646939781828e-04      -1.251013247999e-04      -1.403101138224e-02      -4.465078184935e-07       2.018559379731e-03      -1.054952233412e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.054952233412e-02       0.000000000000e+00      -1.177860322312e-02      -1.378092273010e-07       7.355738251551e-04 
       7.167844530352e-04       2.329985433673e+02      -1.406754699355e-02      -1.950595465132e-07       3.321192055155e-05       8.302980137887e-05       2.772731329560e-08       1.660596027577e-05      -1.055073288324e-02      -1.926081465628e-07       6.007900890834e-01       6.468934208189e-01      -6.406919028385e-06       1.647840410522e-04      -1.250133870634e-04      -1.404912486409e-02      -4.474248446406e-07       2.021325514203e-03      -1.056318156535e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.056318156535e-02       0.000000000000e+00      -1.179372915119e-02      -1.380771417430e-07       7.365301617208e-04 
       7.174506562820e-04       2.331652569123e+02      -1.408582311482e-02      -1.954050897067e-07       3.337518479543e-05       8.343796198857e-05       2.801566332884e-08       1.668759239771e-05      -1.056444038439e-02      -1.929354585144e-07       6.007856786359e-01       6.468724607600e-01      -6.408180661898e-06       1.648745641624e-04      -1.249247445273e-04      -1.406734482422e-02      -4.483479834202e-07       2.024108191653e-03      -1.057692120416e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.057692120416e-02       0.000000000000e+00      -1.180894404650e-02      -1.383468262744e-07       7.374922022471e-04 
       7.181206695307e-04       2.333328685735e+02      -1.410420775666e-02      -1.957528726591e-07       3.354058228093e-05       8.385145570233e-05       2.830966977384e-08       1.677029114047e-05      -1.057822928126e-02      -1.932647176129e-07       6.007811891670e-01       6.468514005535e-01      -6.409446895700e-06       1.649655543936e-04      -1.248353873367e-04      -1.408567287286e-02      -4.492773288666e-07       2.026907662697e-03      -1.059074246686e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.059074246686e-02       0.000000000000e+00      -1.182424925426e-02      -1.386183080508e-07       7.384600329529e-04 
       7.187945506549e-04       2.335013919307e+02      -1.412270256961e-02      -1.961029305079e-07       3.370814809563e-05       8.427037023909e-05       2.860947749808e-08       1.685407404782e-05      -1.059210081187e-02      -1.935959523278e-07       6.007766195638e-01       6.468302392128e-01      -6.410717807680e-06       1.650570186553e-04      -1.247453102931e-04      -1.410411065364e-02      -4.502129770341e-07       2.029724183180e-03      -1.060464659499e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.060464659499e-02       0.000000000000e+00      -1.183964614735e-02      -1.388916148056e-07       7.394337418304e-04 
       7.194723587284e-04       2.336708408406e+02      -1.414130923872e-02      -1.964552991598e-07       3.387791799618e-05       8.469479499046e-05       2.891523599461e-08       1.693895899809e-05      -1.060605624012e-02      -1.939291916970e-07       6.007719685158e-01       6.468089755513e-01      -6.411993474778e-06       1.651489640512e-04      -1.246545055401e-04      -1.412265984459e-02      -4.511550260536e-07       2.032558014316e-03      -1.061863485610e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.061863485610e-02       0.000000000000e+00      -1.185513612750e-02      -1.391667748720e-07       7.404134187246e-04 
       7.201541540582e-04       2.338412294446e+02      -1.416002948449e-02      -1.968100153129e-07       3.404992844041e-05       8.512482110103e-05       2.922709957548e-08       1.702496422021e-05      -1.062009685652e-02      -1.942644653410e-07       6.007672344942e-01       6.467876081611e-01      -6.413273972727e-06       1.652413978889e-04      -1.245629622724e-04      -1.414132215902e-02      -4.521035761918e-07       2.035409422841e-03      -1.063270854439e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.063270854439e-02       0.000000000000e+00      -1.187072062613e-02      -1.394438172002e-07       7.413991553862e-04 
       7.208399982183e-04       2.340125721766e+02      -1.417886506394e-02      -1.971671164801e-07       3.422421660142e-05       8.556054150356e-05       2.954522755809e-08       1.711210830071e-05      -1.063422397896e-02      -1.946018034783e-07       6.007624157388e-01       6.467661353990e-01      -6.414559375907e-06       1.653343276882e-04      -1.244706665596e-04      -1.416009934658e-02      -4.530587299119e-07       2.038278681170e-03      -1.064686898153e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.064686898153e-02       0.000000000000e+00      -1.188640110519e-02      -1.397227713747e-07       7.423910455280e-04 
       7.215299540860e-04       2.341848837707e+02      -1.419781777155e-02      -1.975266410128e-07       3.440082038139e-05       8.600205095346e-05       2.986978445940e-08       1.720041019069e-05      -1.064843895343e-02      -1.949412369407e-07       6.007575102444e-01       6.467445553721e-01      -6.415849757184e-06       1.654277611893e-04      -1.243776011597e-04      -1.417899319422e-02      -4.540205919371e-07       2.041166067557e-03      -1.066111751739e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.066111751739e-02       0.000000000000e+00      -1.190217905803e-02      -1.400036676330e-07       7.433891848814e-04 
       7.222240858781e-04       2.343581792702e+02      -1.421688944041e-02      -1.978886281259e-07       3.457977844060e-05       8.644944610151e-05       3.020094021222e-08       1.728988922030e-05      -1.066274315488e-02      -1.952827971898e-07       6.007525157504e-01       6.467228659285e-01      -6.417145187817e-06       1.655217063601e-04      -1.242837453979e-04      -1.419800552735e-02      -4.549892693162e-07       2.044071866265e-03      -1.067545553087e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.067545553087e-02       0.000000000000e+00      -1.191805601029e-02      -1.402865368847e-07       7.443936712573e-04 
       7.229224592066e-04       2.345324740404e+02      -1.423608194377e-02      -1.982531179324e-07       3.476113041934e-05       8.690282604835e-05       3.053887056481e-08       1.738056520967e-05      -1.067713798839e-02      -1.956265163424e-07       6.007474302050e-01       6.467010651738e-01      -6.418445744448e-06       1.656161712459e-04      -1.241890822474e-04      -1.421713821131e-02      -4.559648715158e-07       2.046996367810e-03      -1.068988443109e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.068988443109e-02       0.000000000000e+00      -1.193403352073e-02      -1.405714107322e-07       7.454046046002e-04 
       7.236251416071e-04       2.347077838992e+02      -1.425539720958e-02      -1.986201517259e-07       3.494491658610e-05       8.736229146526e-05       3.088375711390e-08       1.747245829305e-05      -1.069162490006e-02      -1.959724274289e-07       6.007422521740e-01       6.466791519177e-01      -6.419751516250e-06       1.657111638994e-04      -1.240936045469e-04      -1.423639316598e-02      -4.569475111751e-07       2.049939871185e-03      -1.070440566834e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.070440566834e-02       0.000000000000e+00      -1.195011319299e-02      -1.408583216857e-07       7.464220877266e-04 
