# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.154795808723e+05       5.659154298141e-08       4.008954808665e+00       2.883879109018e+04       2.812562437992e+04       2.435528481713e-01       3.247963440790e+09       2.311211631454e+00       4.893447247080e+08       3.800554941566e+06       1.713505383934e+04       4.851233942470e-08       3.385134568395e+08       8.316758715429e+08       2.099205659509e-03       6.853377857405e-02 
       1.146768296164e+05       5.738598873654e-08       4.036985250841e+00       2.843970182966e+04       2.812559634948e+04       2.452574873762e-01       3.225382346027e+09       2.327347922350e+00       4.758794287984e+08       3.721847127095e+06       1.678019444137e+04       4.851233942470e-08       3.291985840401e+08       8.088166401600e+08       2.100209569134e-03       6.854810505978e-02 
       1.138796585582e+05       5.819158280728e-08       4.065211454199e+00       2.804613853413e+04       2.812556812328e+04       2.469740558174e-01       3.202958220202e+09       2.343596576635e+00       4.627846566369e+08       3.644769312450e+06       1.643268400564e+04       4.851233942470e-08       3.201400280424e+08       7.865858866758e+08       2.101214171206e-03       6.856274561475e-02 
       1.130880289077e+05       5.900848154515e-08       4.093634782741e+00       2.765802466686e+04       2.812553969995e+04       2.487026369543e-01       3.180689972173e+09       2.359958372598e+00       4.500502125584e+08       3.569287741200e+06       1.609237033905e+04       4.851233942470e-08       3.113307358027e+08       7.649663284726e+08       2.102219470880e-03       6.857770220201e-02 
       1.123019021448e+05       5.983684349253e-08       4.122256609928e+00       2.727528475132e+04       2.812551107812e+04       2.504433148296e-01       3.158576518378e+09       2.376434093863e+00       4.376661814507e+08       3.495369355994e+06       1.575910440033e+04       4.851233942470e-08       3.027638483546e+08       7.439411582657e+08       2.103225473348e-03       6.859297679800e-02 
       1.115212400169e+05       6.067682941332e-08       4.151078318748e+00       2.689784435653e+04       2.812548225641e+04       2.521961740738e-01       3.136616782792e+09       2.393024529420e+00       4.256229210344e+08       3.422981784078e+06       1.543274023480e+04       4.851233942470e-08       2.944326954694e+08       7.234940310281e+08       2.104232183842e-03       6.860857139262e-02 
       1.107460045377e+05       6.152860232404e-08       4.180101301768e+00       2.652563008254e+04       2.812545323343e+04       2.539612999091e-01       3.114809696867e+09       2.409730473666e+00       4.139110543556e+08       3.352093323122e+06       1.511313491038e+04       4.851233942470e-08       2.863307904619e+08       7.036090512755e+08       2.105239607633e-03       6.862448798931e-02 
       1.099761579845e+05       6.239232752535e-08       4.209326961231e+00       2.615856954615e+04       2.812542400777e+04       2.557387781537e-01       3.093154199484e+09       2.426552726439e+00       4.025214624846e+08       3.282672927331e+06       1.480014845505e+04       4.851233942470e-08       2.784518251404e+08       6.842707607008e+08       2.106247750029e-03       6.864072860516e-02 
       1.092116628971e+05       6.326817263399e-08       4.238756709081e+00       2.579659136686e+04       2.812539457802e+04       2.575286952257e-01       3.071649236899e+09       2.443492093051e+00       3.914452774163e+08       3.214690193853e+06       1.449364379555e+04       4.851233942470e-08       2.707896648948e+08       6.654641261488e+08       2.107256616379e-03       6.865729527095e-02 
       1.084524820758e+05       6.415630761520e-08       4.268391967067e+00       2.543962515293e+04       2.812536494277e+04       2.593311381475e-01       3.050293762695e+09       2.460549384331e+00       3.806738751654e+08       3.148115349463e+06       1.419348669731e+04       4.851233942470e-08       2.633383439203e+08       6.471745279218e+08       2.108266212071e-03       6.867419003129e-02 
       1.076985785791e+05       6.505690481561e-08       4.298234166781e+00       2.508760148773e+04       2.812533510057e+04       2.611461945500e-01       3.029086737726e+09       2.477725416659e+00       3.701988690515e+08       3.082919237520e+06       1.389954570568e+04       4.851233942470e-08       2.560920605724e+08       6.293877484071e+08       2.109276542534e-03       6.869141494466e-02 
