# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       8.055387056344e+11       1.164987614698e-21       5.754554877058e-07       1.399827661186e+18       1.414490190538e+04       1.755955586792e-08       1.139426597220e+16       3.322394617394e-07       1.158576521406e+36       1.289969299489e+27       5.815912080655e+24       3.510489637255e-08       8.009409513097e+35       1.959517481020e+36       7.008174057186e+27       3.004304442730e-06       4.624405210905e+00 
       7.999391317124e+11       1.181354525691e-21       5.794845492346e-07       1.380433944717e+18       1.414490190538e+04       1.768247275900e-08       1.131506054836e+16       3.345651379699e-07       1.126696229749e+36       1.263254816586e+27       5.695468063960e+24       3.510489637255e-08       7.789016378452e+35       1.905597875726e+36       6.863039017069e+27       3.101217489258e-06       4.479892548059e+00 
       7.943784823360e+11       1.197951375417e-21       5.835408956045e-07       1.361308915779e+18       1.414490190537e+04       1.780625006830e-08       1.123640570840e+16       3.369070939340e-07       1.095693180965e+36       1.237093574444e+27       5.577518369902e+24       3.510489637255e-08       7.574687752522e+35       1.853161964181e+36       6.720909635729e+27       3.198130535785e-06       4.344138228417e+00 
       7.888564869275e+11       1.214781394284e-21       5.876245268155e-07       1.342448851880e+18       1.414490190537e+04       1.793089381878e-08       1.115829762502e+16       3.392654435898e-07       1.065543236157e+36       1.211474115782e+27       5.462011342570e+24       3.510489637255e-08       7.366256759574e+35       1.802168919913e+36       6.581723667794e+27       3.295043582312e-06       4.216369456989e+00 
       7.833728767899e+11       1.231847858086e-21       5.917390808463e-07       1.323850082097e+18       1.414490190536e+04       1.805641007551e-08       1.108073249753e+16       3.416403016931e-07       1.036222920654e+36       1.186385220592e+27       5.348896395815e+24       3.510489637255e-08       7.163561115758e+35       1.752579039867e+36       6.445420156954e+27       3.391956628838e-06       4.095901758216e+00 
       7.779273850942e+11       1.249154088638e-21       5.958809197182e-07       1.305508986367e+18       1.414490190536e+04       1.818280494603e-08       1.100370655167e+16       3.440317838031e-07       1.007709405731e+36       1.161815901225e+27       5.238123991098e+24       3.510489637255e-08       6.966443002751e+35       1.704353713485e+36       6.311939409270e+27       3.488869675364e-06       3.982126709375e+00 
       7.725197468661e+11       1.266703454423e-21       6.000518624205e-07       1.287421994782e+18       1.414490190536e+04       1.831008458065e-08       1.092721603939e+16       3.464400062879e-07       9.799804908372e+35       1.137755397583e+27       5.129645615791e+24       3.510489637255e-08       6.774748944881e+35       1.657455392649e+36       6.181222967026e+27       3.585782721890e-06       3.874501663175e+00 
       7.671496989732e+11       1.284499371247e-21       6.042519089533e-07       1.269585586892e+18       1.414490190535e+04       1.843825517271e-08       1.085125723871e+16       3.488650863299e-07       9.530145863078e+35       1.114193172397e+27       5.023413761936e+24       3.510489637255e-08       6.588329689634e+35       1.611847562444e+36       6.053213583130e+27       3.682695768415e-06       3.772541093091e+00 
       7.618169801124e+11       1.302545302906e-21       6.084810593165e-07       1.251996291019e+18       1.414490190535e+04       1.856732295891e-08       1.077582645353e+16       3.513071419323e-07       9.267906965572e+35       1.091118906625e+27       4.919381905433e+24       3.510489637255e-08       6.407040091443e+35       1.567494712725e+36       5.927855196044e+27       3.779608814940e-06       3.675809270192e+00 
       7.565213307967e+11       1.320844761859e-21       6.127411324997e-07       1.234650683585e+18       1.414490190534e+04       1.869729421962e-08       1.070092001343e+16       3.537662919238e-07       9.012884037301e+35       1.068522494922e+27       4.817504485670e+24       3.510489637255e-08       6.230738998679e+35       1.524362310476e+36       5.805092905229e+27       3.876521861465e-06       3.583914038439e+00 
       7.512624933433e+11       1.339401309910e-21       6.170303095132e-07       1.217545388442e+18       1.414490190534e+04       1.882817527915e-08       1.062653427352e+16       3.562426559652e-07       8.764878518052e+35       1.046394041219e+27       4.717736885566e+24       3.510489637255e-08       6.059289143751e+35       1.482416772916e+36       5.684872947104e+27       3.973434907989e-06       3.496501500918e+00 
       7.460402118602e+11       1.358218558905e-21       6.213504093466e-07       1.200677076217e+18       1.414490190534e+04       1.895997250610e-08       1.055266561421e+16       3.587363545548e-07       8.523697311345e+35       1.024723854389e+27       4.620035412035e+24       3.510489637255e-08       5.892557036231e+35       1.441625441354e+36       5.567142671499e+27       4.070347954513e-06       3.413251465185e+00 
       7.408542322345e+11       1.377300171431e-21       6.256996130105e-07       1.184042463664e+18       1.414490190533e+04       1.909269231364e-08       1.047931044112e+16       3.612475090346e-07       8.289152634094e+35       1.003502444004e+27       4.524357276846e+24       3.510489637255e-08       5.730412858914e+35       1.401956555761e+36       5.451850518597e+27       4.167261001037e-06       3.333873524138e+00 
       7.357043021196e+11       1.396649861530e-21       6.300797394942e-07       1.167638313024e+18       1.414490190533e+04       1.922634115983e-08       1.040646518482e+16       3.637762415956e-07       8.061061870400e+35       9.827205161756e+26       4.430660577888e+24       3.510489637255e-08       5.572730366750e+35       1.363379230041e+36       5.338945996352e+27       4.264174047561e-06       3.258103671321e+00 
       7.305901709231e+11       1.416271395426e-21       6.344889698084e-07       1.151461431393e+18       1.414490190532e+04       1.936092554794e-08       1.033412630071e+16       3.663226752845e-07       7.839247429362e+35       9.623689694852e+26       4.338904280817e+24       3.510489637255e-08       5.419386788543e+35       1.325863427986e+36       5.228379658381e+27       4.361087094085e-06       3.185701367519e+00 
       7.255115897945e+11       1.436168592251e-21       6.389309419319e-07       1.135508670105e+18       1.414490190532e+04       1.949645202677e-08       1.026229026883e+16       3.688869340092e-07       7.623536606811e+35       9.424388910005e+26       4.249048201084e+24       3.510489637255e-08       5.270262731366e+35       1.289379939884e+36       5.120103082304e+27       4.458000140609e-06       3.116446989970e+00 
       7.204683116132e+11       1.456345324793e-21       6.434038368752e-07       1.119776924117e+18       1.414490190531e+04       1.963292719096e-08       1.019095359367e+16       3.714691425449e-07       7.413761450838e+35       9.229215523702e+26       4.161052986340e+24       3.510489637255e-08       5.125242087600e+35       1.253900359785e+36       5.014068848537e+27       4.554913187132e-06       3.050139607211e+00 
       7.154600909763e+11       1.476805520251e-21       6.479076546384e-07       1.104263131402e+18       1.414490190531e+04       1.977035768129e-08       1.012011280404e+16       3.740694265403e-07       7.209758631030e+35       9.038084060021e+26       4.074880099198e+24       3.510489637255e-08       4.984211944535e+35       1.219397063375e+36       4.910230519530e+27       4.651826233656e-06       2.986595032067e+00 
       7.104866841869e+11       1.497553160995e-21       6.524423952214e-07       1.088964272358e+18       1.414490190530e+04       1.990875018505e-08       1.004976445286e+16       3.766879125236e-07       7.011369311302e+35       8.850910813190e+26       3.990491800356e+24       3.510489637255e-08       4.847062496451e+35       1.185843186473e+36       4.808542619426e+27       4.748739280180e-06       2.925644113053e+00 
       7.055478492422e+11       1.518592285343e-21       6.570098776137e-07       1.073877369216e+18       1.414490190530e+04       2.004811143634e-08       9.979905117040e+15       3.793247279088e-07       6.818439026223e+35       8.667613810937e+26       3.907851132073e+24       3.510489637255e-08       4.713686959132e+35       1.153212604115e+36       4.708960614145e+27       4.845652326703e-06       2.867131230800e+00 
       7.006433458214e+11       1.539926988348e-21       6.616082828259e-07       1.058999485463e+18       1.414490190530e+04       2.018844821639e-08       9.910531397256e+15       3.819800010016e-07       6.630817560755e+35       8.488112778584e+26       3.826921901977e+24       3.510489637255e-08       4.583981486717e+35       1.121479910211e+36       4.611440891879e+27       4.942565373227e-06       2.810912971381e+00 
       6.957729352744e+11       1.561561422596e-21       6.662394298473e-07       1.044327725269e+18       1.414490190529e+04       2.032976735390e-08       9.841639917827e+15       3.846538610060e-07       6.448358833293e+35       8.312329103894e+26       3.747668667220e+24       3.510489637255e-08       4.457845090849e+35       1.090620397765e+36       4.515940743997e+27       5.039478419751e-06       2.756856952710e+00 
       6.909363806101e+11       1.583499799010e-21       6.709033186780e-07       1.029859232923e+18       1.414490190529e+04       2.047207572537e-08       9.773227326537e+15       3.873464380303e-07       6.270920781928e+35       8.140185802640e+26       3.670056718954e+24       3.510489637255e-08       4.335179562044e+35       1.060610039637e+36       4.422418346337e+27       5.136391466275e-06       2.704840783800e+00 
       6.861334464847e+11       1.605746387674e-21       6.755999493180e-07       1.015591192281e+18       1.414490190528e+04       2.061538025544e-08       9.705290294472e+15       3.900578630938e-07       6.098365253835e+35       7.971607484894e+26       3.594052067130e+24       3.510489637255e-08       4.215889393229e+35       1.031425469838e+36       4.330832740889e+27       5.233304512799e-06       2.654751139666e+00 
       6.813638991903e+11       1.628305518662e-21       6.803293217672e-07       1.001520826211e+18       1.414490190528e+04       2.075968791723e-08       9.637825515857e+15       3.927882681327e-07       5.930557897711e+35       7.806520322007e+26       3.519621425612e+24       3.510489637255e-08       4.099881705374e+35       1.003043965334e+36       4.241143817859e+27       5.330217559324e-06       2.606482937137e+00 
       6.766275066437e+11       1.651181582881e-21       6.850914360257e-07       9.876453960589e+17       1.414490190527e+04       2.090500573264e-08       9.570829707898e+15       3.955377860068e-07       5.767368059167e+35       7.644852014275e+26       3.446732197599e+24       3.510489637255e-08       3.987066175185e+35       9.754434283564e+35       4.153312298104e+27       5.427130605849e-06       2.559938598985e+00 
       6.719240383751e+11       1.674379032925e-21       6.898862920934e-07       9.739622011128e+17       1.414490190527e+04       2.105134077276e-08       9.504299610620e+15       3.983065505059e-07       5.608668679002e+35       7.486531759280e+26       3.375352461353e+24       3.510489637255e-08       3.877354964770e+35       9.486023691966e+35       4.067299715927e+27       5.524043652374e-06       2.515027395506e+00 
       6.672532655164e+11       1.697902383945e-21       6.947157089598e-07       9.604685780766e+17       1.414490190526e+04       2.119870015817e-08       9.438231986709e+15       4.010946963565e-07       5.454336194275e+35       7.331490220877e+26       3.305450956211e+24       3.510489637255e-08       3.770662653255e+35       9.224998894725e+35       3.983068402232e+27       5.620956698899e-06       2.471664854216e+00 
       6.626149607908e+11       1.721756214523e-21       6.995796866249e-07       9.471619005528e+17       1.414490190526e+04       2.134709105927e-08       9.372623621356e+15       4.039023592280e-07       5.304250442098e+35       7.179659498830e+26       3.236997068905e+24       3.510489637255e-08       3.666906170273e+35       8.971156658589e+35       3.900581468027e+27       5.717869745425e-06       2.429772229581e+00 
       6.580088985013e+11       1.745945167566e-21       7.044764060993e-07       9.340395785310e+17       1.414490190525e+04       2.149652069668e-08       9.307471322097e+15       4.067296757395e-07       5.158294566078e+35       7.030973099079e+26       3.169960820144e+24       3.510489637255e-08       3.566004731285e+35       8.724299342624e+35       3.819802788270e+27       5.814782791951e-06       2.389276025768e+00 
       6.534348545196e+11       1.770473951210e-21       7.094076863723e-07       9.210990578837e+17       1.414490190525e+04       2.164699634155e-08       9.242771918663e+15       4.095767834665e-07       5.016354925336e+35       6.885365904612e+26       3.104312851493e+24       3.510489637255e-08       3.467879774682e+35       8.484234744342e+35       3.740696986047e+27       5.911695838477e-06       2.350107566343e+00 
       6.488926062756e+11       1.795347339735e-21       7.143735274440e-07       9.083378198690e+17       1.414490190524e+04       2.179852531593e-08       9.178522262819e+15       4.124438209476e-07       4.878321006022e+35       6.742774146954e+26       3.040024412513e+24       3.510489637255e-08       3.372454900617e+35       8.250775950044e+35       3.663229417075e+27       6.008608885005e-06       2.312202605610e+00 
       6.443819327463e+11       1.820570174495e-21       7.193739293143e-07       8.957533806410e+17       1.414490190524e+04       2.195111499314e-08       9.114719228218e+15       4.153309276910e-07       4.744085335269e+35       6.603135378234e+26       2.977067348167e+24       3.510489637255e-08       3.279655811523e+35       8.023741189298e+35       3.587366154538e+27       6.105521931532e-06       2.275500976964e+00 
       6.399026144452e+11       1.846147364859e-21       7.244107109727e-07       8.833432907656e+17       1.414490190523e+04       2.210477279808e-08       9.051359710243e+15       4.182382441815e-07       4.613543397519e+35       6.466388443839e+26       2.915414086492e+24       3.510489637255e-08       3.189410254260e+35       7.802953693405e+35       3.513073974220e+27       6.202434978060e-06       2.239946274214e+00 
       6.354544334112e+11       1.872083889171e-21       7.294802344404e-07       8.711051347439e+17       1.414490190523e+04       2.225950620766e-08       8.988440625858e+15       4.211659118873e-07       4.486593553147e+35       6.332473455633e+26       2.855037626525e+24       3.510489637255e-08       3.101647963861e+35       7.588241557772e+35       3.440320339960e+27       6.299348024589e-06       2.205485562319e+00 
       6.310371731988e+11       1.898384795713e-21       7.345879566856e-07       8.590365305426e+17       1.414490190522e+04       2.241532275111e-08       8.925958913460e+15       4.241140732671e-07       4.363136959319e+35       6.201331765725e+26       2.795911526477e+24       3.510489637255e-08       3.016300608828e+35       7.379437608066e+35       3.369073389402e+27       6.396261071119e-06       2.172069114421e+00 
       6.266506188667e+11       1.925055203690e-21       7.397284207400e-07       8.471351291296e+17       1.414490190522e+04       2.257223001036e-08       8.863911532727e+15       4.270828717764e-07       4.243077493040e+35       6.072905940788e+26       2.738009892150e+24       3.510489637255e-08       2.933301737921e+35       7.176379270054e+35       3.299301920037e+27       6.493174117649e-06       2.139650172431e+00 
       6.222945569679e+11       1.952100304228e-21       7.449070835719e-07       8.353986140173e+17       1.414490190521e+04       2.273023562043e-08       8.802295464472e+15       4.300724518753e-07       4.126321676308e+35       5.947139736901e+26       2.681307365600e+24       3.510489637255e-08       2.852586728428e+35       6.978908443020e+35       3.230975375546e+27       6.590087164180e-06       2.108184728736e+00 
       6.179687755390e+11       1.979525361383e-21       7.501221261919e-07       8.238247008115e+17       1.414490190521e+04       2.288934726976e-08       8.741107710494e+15       4.330829590347e-07       4.012778603337e+35       5.823978074925e+26       2.625779114033e+24       3.510489637255e-08       2.774092735844e+35       6.786871376672e+35       3.164063832407e+27       6.687000210712e-06       2.077631326887e+00 
       6.136730640903e+11       2.007335713165e-21       7.553717296105e-07       8.124111367669e+17       1.414490190520e+04       2.304957270065e-08       8.680345293436e+15       4.361145397442e-07       3.902359869774e+35       5.703367016374e+26       2.571400818924e+24       3.510489637255e-08       2.697758644941e+35       6.600118551429e+35       3.098537986801e+27       6.783913257244e-06       2.047950879378e+00 
       6.094072135951e+11       2.035536772580e-21       7.606595318066e-07       8.011557003484e+17       1.414490190520e+04       2.321091970954e-08       8.620005256636e+15       4.391673415187e-07       3.794979503867e+35       5.585253739795e+26       2.518148665372e+24       3.510489637255e-08       2.623525022187e+35       6.418504562008e+35       3.034369141771e+27       6.880826303778e-06       2.019106500814e+00 
       6.051710164797e+11       2.064134028677e-21       7.659855327802e-07       7.900562007990e+17       1.414490190519e+04       2.337339614750e-08       8.560084663984e+15       4.422415129054e-07       3.690553899531e+35       5.469586517637e+26       2.465999331667e+24       3.510489637255e-08       2.551334069469e+35       6.241888004209e+35       2.971529194656e+27       6.977739350312e-06       1.991063354988e+00 
       6.009642666134e+11       2.093133047625e-21       7.713460945524e-07       7.791104777131e+17       1.414490190519e+04       2.353700992053e-08       8.500580599782e+15       4.453372034918e-07       3.589001751253e+35       5.356314693595e+26       2.414929979078e+24       3.510489637255e-08       2.481129579090e+35       6.070131364823e+35       2.909990624786e+27       7.074652396847e-06       1.963788514528e+00 
       5.967867592983e+11       2.122539473789e-21       7.767466740916e-07       7.683164006162e+17       1.414490190518e+04       2.370176898996e-08       8.441490168598e+15       4.484545639122e-07       3.490243990782e+35       5.245388660423e+26       2.364918241850e+24       3.510489637255e-08       2.412856890011e+35       5.903100914559e+35       2.849726481427e+27       7.171565443384e-06       1.937250831919e+00 
       5.926382912594e+11       2.152359030834e-21       7.821836334188e-07       7.576718685502e+17       1.414490190517e+04       2.386768137289e-08       8.382810495128e+15       4.515937458555e-07       3.394203725572e+35       5.136759838215e+26       2.315942217410e+24       3.510489637255e-08       2.346462845285e+35       5.740666603924e+35       2.790710371976e+27       7.268478489921e-06       1.911420820846e+00 
       5.885186606349e+11       2.182597522835e-21       7.876587915234e-07       7.471748096644e+17       1.414490190517e+04       2.403475514249e-08       8.324538724056e+15       4.547549020723e-07       3.300806178914e+35       5.030380653122e+26       2.267980456773e+24       3.510489637255e-08       2.281895750675e+35       5.582701961971e+35       2.732916450409e+27       7.365391536460e-06       1.886270546908e+00 
       5.844276669661e+11       2.213260835410e-21       7.931721484056e-07       7.368231808123e+17       1.414490190516e+04       2.420299842848e-08       8.266672019913e+15       4.579381863826e-07       3.209978631710e+35       4.926204516522e+26       2.221011955150e+24       3.510489637255e-08       2.219105334402e+35       5.429083997823e+35       2.676319405953e+27       7.462304582999e-06       1.861773526839e+00 
       5.803651111877e+11       2.244354936862e-21       7.987237040652e-07       7.266149671537e+17       1.414490190516e+04       2.437241941747e-08       8.209207566941e+15       4.611437536829e-07       3.121650365858e+35       4.824185804615e+26       2.175016142748e+24       3.510489637255e-08       2.158042708005e+35       5.279693104917e+35       2.620894452009e+27       7.559217629540e-06       1.837904635491e+00 
       5.763307956183e+11       2.275885879345e-21       8.043152774917e-07       7.165481817629e+17       1.414490190515e+04       2.454302635338e-08       8.152142568954e+15       4.643717599543e-07       3.035752609191e+35       4.724279838442e+26       2.129972875763e+24       3.510489637255e-08       2.098660328275e+35       5.134412967878e+35       2.566617315292e+27       7.656130676083e-06       1.814640019874e+00 
       5.723245239506e+11       2.307859800039e-21       8.099450496957e-07       7.066208652419e+17       1.414490190515e+04       2.471482753785e-08       8.095474249206e+15       4.676223622695e-07       2.952218481930e+35       4.626442864319e+26       2.085862427556e+24       3.510489637255e-08       2.040911960240e+35       4.993130471952e+35       2.513464225203e+27       7.753043722626e-06       1.791957019647e+00 
       5.683461012419e+11       2.340282922343e-21       8.156148396665e-07       6.968310853386e+17       1.414490190514e+04       2.488783133061e-08       8.039199850250e+15       4.708957188008e-07       2.870982944613e+35       4.530632034674e+26       2.042665480016e+24       3.510489637255e-08       1.984752641164e+35       4.855735614942e+35       2.461411903416e+27       7.849956769171e-06       1.769834093501e+00 
       5.643953339045e+11       2.373161557092e-21       8.213246474043e-07       6.871769365713e+17       1.414490190514e+04       2.506204614991e-08       7.983316633810e+15       4.741919888278e-07       2.791982747452e+35       4.436805389282e+26       2.000363115096e+24       3.510489637255e-08       1.930138645542e+35       4.722121421555e+35       2.410437553688e+27       7.946869815717e-06       1.748250750921e+00 
       5.604720296966e+11       2.406502103780e-21       8.270744729089e-07       6.776565398573e+17       1.414490190513e+04       2.523748047295e-08       7.927821880641e+15       4.775113327448e-07       2.715156381091e+35       4.344921836888e+26       1.958936806532e+24       3.510489637255e-08       1.877027451053e+35       4.592183860113e+35       2.360518851869e+27       8.043782862265e-06       1.727187488885e+00 
       5.565759977126e+11       2.440311051808e-21       8.328643161803e-07       6.682680421475e+17       1.414490190512e+04       2.541414283626e-08       7.872712890405e+15       4.808539120692e-07       2.640444028712e+35       4.254941137214e+26       1.918368411728e+24       3.510489637255e-08       1.825377705454e+35       4.465821761557e+35       2.311633936130e+27       8.140695908814e-06       1.706625733089e+00 
       5.527070483739e+11       2.474594981746e-21       8.386941772187e-07       6.590096160656e+17       1.414490190512e+04       2.559204183610e-08       7.817986981530e+15       4.842198894488e-07       2.567787519466e+35       4.166823883331e+26       1.878640163810e+24       3.510489637255e-08       1.775149194380e+35       4.342936740670e+35       2.263761397389e+27       8.237608955365e-06       1.686547783312e+00 
       5.488649934199e+11       2.509360566615e-21       8.445640560240e-07       6.498794595525e+17       1.414490190511e+04       2.577118612894e-08       7.763641491089e+15       4.876094286700e-07       2.497130283175e+35       4.080531484407e+26       1.839734663845e+24       3.510489637255e-08       1.726302810040e+35       4.223433119483e+35       2.216880269930e+27       8.334522001918e-06       1.666936762600e+00 
       5.450496458986e+11       2.544614573185e-21       8.504757715855e-07       6.408757955154e+17       1.414490190511e+04       2.595158443184e-08       7.709673774662e+15       4.910226946656e-07       2.428417306291e+35       3.996026148801e+26       1.801634873219e+24       3.510489637255e-08       1.678800520760e+35       4.107217852775e+35       2.170970022227e+27       8.431435048472e-06       1.647776569952e+00 
       5.412608201574e+11       2.580363863292e-21       8.564293239033e-07       6.319968714819e+17       1.414490190510e+04       2.613324552285e-08       7.656081206215e+15       4.944598535231e-07       2.361595089061e+35       3.913270867513e+26       1.764324106182e+24       3.510489637255e-08       1.632605341376e+35       3.994200455629e+35       2.126010547948e+27       8.528348095028e-06       1.629051836228e+00 
       5.374983318345e+11       2.616615395175e-21       8.624247129774e-07       6.232409592591e+17       1.414490190509e+04       2.631617824150e-08       7.602861177965e+15       4.979210724925e-07       2.296611603875e+35       3.832229397978e+26       1.727786022533e+24       3.510489637255e-08       1.587681304437e+35       3.884292932982e+35       2.081982157150e+27       8.625261141585e-06       1.610747883038e+00 
       5.337619978495e+11       2.653376224829e-21       8.684619388077e-07       6.146063545971e+17       1.414490190509e+04       2.650039148918e-08       7.550011100260e+15       5.014065199946e-07       2.233416254753e+35       3.752866248194e+26       1.692004620466e+24       3.510489637255e-08       1.543993432200e+35       3.777409711112e+35       2.038865567659e+27       8.722174188145e-06       1.592850684364e+00 
       5.300516363947e+11       2.690653507378e-21       8.745410013944e-07       6.060913768573e+17       1.414490190508e+04       2.668589422960e-08       7.497528401446e+15       5.049163656291e-07       2.171959837954e+35       3.675146661174e+26       1.656964229564e+24       3.510489637255e-08       1.501507709396e+35       3.673467571008e+35       1.996641896623e+27       8.819087234707e-06       1.575346830716e+00 
       5.263670669262e+11       2.728454498469e-21       8.806619007373e-07       5.976943686852e+17       1.414490190508e+04       2.687269548920e-08       7.445410527748e+15       5.084507801830e-07       2.112194503664e+35       3.599036599729e+26       1.622649503935e+24       3.510489637255e-08       1.460191056748e+35       3.572385583580e+35       1.955292652240e+27       8.916000281270e-06       1.558223495627e+00 
       5.227081101551e+11       2.766786555682e-21       8.868264558259e-07       5.894136956880e+17       1.414490190507e+04       2.706080435761e-08       7.393654943142e+15       5.120099356386e-07       2.054073718744e+35       3.524502731559e+26       1.589045415491e+24       3.510489637255e-08       1.420011305213e+35       3.474085046646e+35       1.914799725664e+27       9.012913327836e-06       1.541468404304e+00 
       5.190745880387e+11       2.805657139967e-21       8.930346666602e-07       5.812477461162e+17       1.414490190506e+04       2.725022998811e-08       7.342259129233e+15       5.155940051824e-07       1.997552230496e+35       3.451512414657e+26       1.556137247366e+24       3.510489637255e-08       1.380937170937e+35       3.378489423651e+35       1.875145383073e+27       9.109826374403e-06       1.525069804286e+00 
       5.154663237723e+11       2.845073817089e-21       8.992865332402e-07       5.731949305502e+17       1.414490190506e+04       2.744098159801e-08       7.291220585134e+15       5.192031632128e-07       1.942586031430e+35       3.380033683010e+26       1.523910587471e+24       3.510489637255e-08       1.342938230896e+35       3.285524284084e+35       1.836312257900e+27       9.206739420973e-06       1.509016437954e+00 
       5.118831417798e+11       2.885044259107e-21       9.055820555659e-07       5.652536815907e+17       1.414490190505e+04       2.763306846919e-08       7.240536827338e+15       5.228375853494e-07       1.889132325001e+35       3.310035232603e+26       1.492351322183e+24       3.510489637255e-08       1.305984899210e+35       3.195117245518e+35       1.798283343229e+27       9.303652467545e-06       1.493297516754e+00 
       5.083248677058e+11       2.925576245865e-21       9.119212336373e-07       5.574224535538e+17       1.414490190504e+04       2.782649994846e-08       7.190205389607e+15       5.264974484408e-07       1.837149492285e+35       3.241486407709e+26       1.461445630166e+24       3.510489637255e-08       1.270048404108e+35       3.107197917260e+35       1.761041984348e+27       9.400565514119e-06       1.477902697023e+00 
       5.047913284069e+11       2.966677666503e-21       9.183040674543e-07       5.496997221701e+17       1.414490190504e+04       2.802128544809e-08       7.140223822844e+15       5.301829305738e-07       1.786597059580e+35       3.174357187460e+26       1.431179976312e+24       3.510489637255e-08       1.235100765524e+35       3.021697845538e+35       1.724571871454e+27       9.497478560696e-06       1.462822057287e+00 
       5.012823519432e+11       3.008356520999e-21       9.247323760064e-07       5.420839842877e+17       1.414490190503e+04       2.821743444622e-08       7.090589694975e+15       5.338942110815e-07       1.737435666887e+35       3.108618172705e+26       1.401541105818e+24       3.510489637255e-08       1.201114773314e+35       2.938550460212e+35       1.688857032509e+27       9.594391607275e-06       1.448046076940e+00 
       4.977977675702e+11       3.050620921720e-21       9.312043403042e-07       5.345737575803e+17       1.414490190503e+04       2.841495648733e-08       7.041300590835e+15       5.376314705528e-07       1.689627037269e+35       3.044240573130e+26       1.372516038381e+24       3.510489637255e-08       1.168063966069e+35       2.857691022935e+35       1.653881826247e+27       9.691304653856e-06       1.433565616202e+00 
       4.943374057300e+11       3.093479095006e-21       9.377235983266e-07       5.271675802580e+17       1.414490190502e+04       2.861386118273e-08       6.992354112047e+15       5.413948908402e-07       1.643133947046e+35       2.981196194650e+26       1.344092062511e+24       3.510489637255e-08       1.135922610514e+35       2.779056576751e+35       1.619630935324e+27       9.788217700440e-06       1.419371897260e+00 
       4.909010980437e+11       3.136939382768e-21       9.442883310840e-07       5.198640107832e+17       1.414490190501e+04       2.881415821100e-08       6.943747876905e+15       5.451846550695e-07       1.597920196813e+35       2.919457427066e+26       1.316256729966e+24       3.510489637255e-08       1.104665681469e+35       2.702585897076e+35       1.586089359608e+27       9.885130747027e-06       1.405456486534e+00 
       4.874886773025e+11       3.181010244112e-21       9.508967195870e-07       5.126616275897e+17       1.414490190501e+04       2.901585731846e-08       6.895479520259e+15       5.490009476483e-07       1.553950583259e+35       2.858997231964e+26       1.288997850300e+24       3.510489637255e-08       1.074268842366e+35       2.628219444029e+35       1.553242409609e+27       9.982043793616e-06       1.391811277959e+00 
       4.840999774602e+11       3.225700256985e-21       9.575542208040e-07       5.055590288065e+17       1.414490190500e+04       2.921896831968e-08       6.847546693402e+15       5.528439542751e-07       1.511190871751e+35       2.799789130885e+26       1.262303485521e+24       3.510489637255e-08       1.044708426304e+35       2.555899316078e+35       1.521075700051e+27       1.007895684021e-05       1.378428477242e+00 
       4.807348336248e+11       3.271018119848e-21       9.642571967561e-07       4.985548319843e+17       1.414490190499e+04       2.942350109791e-08       6.799947063950e+15       5.567138619481e-07       1.469607769685e+35       2.741807193719e+26       1.236161944869e+24       3.510489637255e-08       1.015961417615e+35       2.485569204949e+35       1.489575143565e+27       1.017586988680e-05       1.365300587015e+00 
